setor,tipo,uf,ano,emissao_co2
Processos Industriais,Emissão,PR,2018,3246023.0347801587
Resíduos ,Emissão,PR,2000,3039295.3380000037
Resíduos ,Emissão,PR,2001,3180658.540000012
Resíduos ,Emissão,PR,2002,3330347.1410000105
Resíduos ,Emissão,PR,2003,3562791.4140000124
Resíduos ,Emissão,PR,2004,3740154.1020000004
Resíduos ,Emissão,PR,2005,3918208.988000004
Resíduos ,Emissão,PR,2006,4137217.02100001
Resíduos ,Emissão,PR,2007,4242207.618000016
Resíduos ,Emissão,PR,2008,4439314.164000013
Resíduos ,Emissão,PR,2009,4594061.855000006
Resíduos ,Emissão,PR,2010,4723361.873000019
Resíduos ,Emissão,PR,2011,4822576.287000017
Resíduos ,Emissão,PR,2012,4951175.24100001
Resíduos ,Emissão,PR,2013,5162124.73200002
Resíduos ,Emissão,PR,2014,5299093.121000012
Resíduos ,Emissão,PR,2015,5445195.985000017
Resíduos ,Emissão,PR,2016,5735054.780000029
Resíduos ,Emissão,PR,2017,5833289.18900002
Resíduos ,Emissão,PR,2018,5945866.87900003
Mudança de Uso da Terra e Floresta,Emissão,PR,2000,25479324.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2001,22906342.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2002,22495995.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2003,29647568.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2004,18959886.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2005,16007606.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2006,15656990.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2007,16025175.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2008,17710115.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2009,11651546.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2010,13102258.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2011,12548725.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2012,12300508.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2013,14182537.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2014,11909902.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2015,10770758.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2016,14500811.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2017,15057604.0
Mudança de Uso da Terra e Floresta,Emissão,PR,2018,8922399.0
Energia,Remoção,PR,2000,0.0
Energia,Remoção,PR,2001,0.0
Energia,Remoção,PR,2002,0.0
Energia,Remoção,PR,2003,0.0
Energia,Remoção,PR,2004,0.0
Energia,Remoção,PR,2005,0.0
Energia,Remoção,PR,2006,0.0
Energia,Remoção,PR,2007,0.0
Energia,Remoção,PR,2008,0.0
Energia,Remoção,PR,2009,0.0
Energia,Remoção,PR,2010,0.0
Energia,Remoção,PR,2011,0.0
Energia,Remoção,PR,2012,0.0
Energia,Remoção,PR,2013,0.0
Energia,Remoção,PR,2014,0.0
Energia,Remoção,PR,2015,0.0
Energia,Remoção,PR,2016,0.0
Energia,Remoção,PR,2017,0.0
Energia,Remoção,PR,2018,0.0
Agropecuária,Remoção,PR,2000,0.0
Agropecuária,Remoção,PR,2001,0.0
Agropecuária,Remoção,PR,2002,0.0
Agropecuária,Remoção,PR,2003,0.0
Agropecuária,Remoção,PR,2004,0.0
Agropecuária,Remoção,PR,2005,0.0
Agropecuária,Remoção,PR,2006,0.0
Agropecuária,Remoção,PR,2007,0.0
Agropecuária,Remoção,PR,2008,0.0
Agropecuária,Remoção,PR,2009,0.0
Agropecuária,Remoção,PR,2010,0.0
Agropecuária,Remoção,PR,2011,0.0
Agropecuária,Remoção,PR,2012,0.0
Agropecuária,Remoção,PR,2013,0.0
Agropecuária,Remoção,PR,2014,0.0
Agropecuária,Remoção,PR,2015,0.0
Agropecuária,Remoção,PR,2016,0.0
Agropecuária,Remoção,PR,2017,0.0
Agropecuária,Remoção,PR,2018,0.0
Processos Industriais,Remoção,PR,2000,0.0
Processos Industriais,Remoção,PR,2001,0.0
Processos Industriais,Remoção,PR,2002,0.0
Processos Industriais,Remoção,PR,2003,0.0
Processos Industriais,Remoção,PR,2004,0.0
Processos Industriais,Remoção,PR,2005,0.0
Processos Industriais,Remoção,PR,2006,0.0
Processos Industriais,Remoção,PR,2007,0.0
Processos Industriais,Remoção,PR,2008,0.0
Processos Industriais,Remoção,PR,2009,0.0
Processos Industriais,Remoção,PR,2010,0.0
Processos Industriais,Remoção,PR,2011,0.0
Processos Industriais,Remoção,PR,2012,0.0
Processos Industriais,Remoção,PR,2013,0.0
Processos Industriais,Remoção,PR,2014,0.0
Processos Industriais,Remoção,PR,2015,0.0
Processos Industriais,Remoção,PR,2016,0.0
Processos Industriais,Remoção,PR,2017,0.0
Processos Industriais,Remoção,PR,2018,0.0
Resíduos ,Remoção,PR,2000,0.0
Resíduos ,Remoção,PR,2001,0.0
Resíduos ,Remoção,PR,2002,0.0
Resíduos ,Remoção,PR,2003,0.0
Resíduos ,Remoção,PR,2004,0.0
Resíduos ,Remoção,PR,2005,0.0
Resíduos ,Remoção,PR,2006,0.0
Resíduos ,Remoção,PR,2007,0.0
Resíduos ,Remoção,PR,2008,0.0
Resíduos ,Remoção,PR,2009,0.0
Resíduos ,Remoção,PR,2010,0.0
Resíduos ,Remoção,PR,2011,0.0
Resíduos ,Remoção,PR,2012,0.0
Resíduos ,Remoção,PR,2013,0.0
Resíduos ,Remoção,PR,2014,0.0
Resíduos ,Remoção,PR,2015,0.0
Resíduos ,Remoção,PR,2016,0.0
Resíduos ,Remoção,PR,2017,0.0
Resíduos ,Remoção,PR,2018,0.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2000,-7373650.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2001,-7734704.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2002,-7938055.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2003,-8204210.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2004,-8549902.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2005,-9008569.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2006,-9555291.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2007,-9752970.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2008,-10177682.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2009,-10870887.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2010,-11239307.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2011,-11650353.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2012,-11922441.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2013,-12295309.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2014,-12581554.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2015,-12873114.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2016,-13526392.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2017,-13516769.0
Mudança de Uso da Terra e Floresta,Remoção,PR,2018,-13677217.0
Energia,Emissão,RJ,2000,23116712.939037472
Energia,Emissão,RJ,2001,24176244.91864133
Energia,Emissão,RJ,2002,25259745.512878574
Energia,Emissão,RJ,2003,23052981.15091225
Energia,Emissão,RJ,2004,23687184.86789193
Energia,Emissão,RJ,2005,28095594.23744941
Energia,Emissão,RJ,2006,27111897.021889254
Energia,Emissão,RJ,2007,32239059.174988944
Energia,Emissão,RJ,2008,40856301.478193104
Energia,Emissão,RJ,2009,40712912.092306785
Energia,Emissão,RJ,2010,41397031.216081254
Energia,Emissão,RJ,2011,37771522.44393264
Energia,Emissão,RJ,2012,43750251.12750774
Energia,Emissão,RJ,2013,50253088.67092513
Energia,Emissão,RJ,2014,54290673.21201065
Energia,Emissão,RJ,2015,53929267.428188026
Energia,Emissão,RJ,2016,47375463.12800099
Energia,Emissão,RJ,2017,50026721.65784968
Energia,Emissão,RJ,2018,45991758.521047086
Agropecuária,Emissão,RJ,2000,4674749.081585284
Agropecuária,Emissão,RJ,2001,4684954.280131993
Agropecuária,Emissão,RJ,2002,4605038.901337344
Agropecuária,Emissão,RJ,2003,4704525.778989621
Agropecuária,Emissão,RJ,2004,4861306.587034483
Agropecuária,Emissão,RJ,2005,4910709.3635949865
Agropecuária,Emissão,RJ,2006,4923118.835662979
Agropecuária,Emissão,RJ,2007,4745318.066831894
Agropecuária,Emissão,RJ,2008,4891987.952521477
Agropecuária,Emissão,RJ,2009,4938101.155151031
Agropecuária,Emissão,RJ,2010,4939618.616345558
Agropecuária,Emissão,RJ,2011,4891287.23586701
Agropecuária,Emissão,RJ,2012,4941013.017904114
Agropecuária,Emissão,RJ,2013,5219542.7344683455
Agropecuária,Emissão,RJ,2014,5266963.280556106
Agropecuária,Emissão,RJ,2015,5096090.784884634
Agropecuária,Emissão,RJ,2016,5249327.448817238
Agropecuária,Emissão,RJ,2017,5432180.211847139
Agropecuária,Emissão,RJ,2018,5442257.201736336
Processos Industriais,Emissão,RJ,2000,7955076.296303239
Processos Industriais,Emissão,RJ,2001,7017644.852028906
Processos Industriais,Emissão,RJ,2002,6919108.924887112
Processos Industriais,Emissão,RJ,2003,7706505.080449439
Processos Industriais,Emissão,RJ,2004,8002538.148925324
Processos Industriais,Emissão,RJ,2005,7203020.52031415
Processos Industriais,Emissão,RJ,2006,6779005.598526528
Processos Industriais,Emissão,RJ,2007,6871821.960779042
Processos Industriais,Emissão,RJ,2008,7683587.000415898
Processos Industriais,Emissão,RJ,2009,6733217.889759473
Processos Industriais,Emissão,RJ,2010,9823782.099954188
Processos Industriais,Emissão,RJ,2011,14298352.615768408
Processos Industriais,Emissão,RJ,2012,13986188.688562822
Processos Industriais,Emissão,RJ,2013,13734085.375746893
Processos Industriais,Emissão,RJ,2014,7257200.4544888465
Processos Industriais,Emissão,RJ,2015,7117661.141114696
Processos Industriais,Emissão,RJ,2016,6135731.490620306
Processos Industriais,Emissão,RJ,2017,6295290.277977938
Processos Industriais,Emissão,RJ,2018,6552622.569134876
Resíduos ,Emissão,RJ,2000,7057342.846999998
Resíduos ,Emissão,RJ,2001,7468988.337000002
Resíduos ,Emissão,RJ,2002,7903434.504000005
Resíduos ,Emissão,RJ,2003,8347943.619999997
Resíduos ,Emissão,RJ,2004,8774504.394000003
Resíduos ,Emissão,RJ,2005,9171288.395999996
Resíduos ,Emissão,RJ,2006,9536821.40800001
Resíduos ,Emissão,RJ,2007,9900476.180999987
Resíduos ,Emissão,RJ,2008,10233204.203999996
Resíduos ,Emissão,RJ,2009,10658155.218999987
Resíduos ,Emissão,RJ,2010,10571011.554
Resíduos ,Emissão,RJ,2011,10493980.203999989
Resíduos ,Emissão,RJ,2012,10625407.681999998
Resíduos ,Emissão,RJ,2013,10455341.606999993
Resíduos ,Emissão,RJ,2014,10708560.347999979
Resíduos ,Emissão,RJ,2015,11171219.391999984
Resíduos ,Emissão,RJ,2016,11317784.97200001
Resíduos ,Emissão,RJ,2017,11500994.987000003
Resíduos ,Emissão,RJ,2018,11750472.817999998
Mudança de Uso da Terra e Floresta,Emissão,RJ,2000,2300711.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2001,1940500.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2002,1914717.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2003,1971686.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2004,1465837.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2005,1353005.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2006,1172244.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2007,1584424.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2008,1622887.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2009,1080764.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2010,1498507.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2011,1430712.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2012,1045241.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2013,1087998.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2014,1372327.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2015,1377592.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2016,1116082.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2017,1542896.0
Mudança de Uso da Terra e Floresta,Emissão,RJ,2018,920888.0
Energia,Remoção,RJ,2000,0.0
Energia,Remoção,RJ,2001,0.0
Energia,Remoção,RJ,2002,0.0
Energia,Remoção,RJ,2003,0.0
Energia,Remoção,RJ,2004,0.0
Energia,Remoção,RJ,2005,0.0
Energia,Remoção,RJ,2006,0.0
Energia,Remoção,RJ,2007,0.0
Energia,Remoção,RJ,2008,0.0
Energia,Remoção,RJ,2009,0.0
Energia,Remoção,RJ,2010,0.0
Energia,Remoção,RJ,2011,0.0
Energia,Remoção,RJ,2012,0.0
Energia,Remoção,RJ,2013,0.0
Energia,Remoção,RJ,2014,0.0
Energia,Remoção,RJ,2015,0.0
Energia,Remoção,RJ,2016,0.0
Energia,Remoção,RJ,2017,0.0
Energia,Remoção,RJ,2018,0.0
Agropecuária,Remoção,RJ,2000,0.0
Agropecuária,Remoção,RJ,2001,0.0
Agropecuária,Remoção,RJ,2002,0.0
Agropecuária,Remoção,RJ,2003,0.0
Agropecuária,Remoção,RJ,2004,0.0
Agropecuária,Remoção,RJ,2005,0.0
Agropecuária,Remoção,RJ,2006,0.0
Agropecuária,Remoção,RJ,2007,0.0
Agropecuária,Remoção,RJ,2008,0.0
Agropecuária,Remoção,RJ,2009,0.0
Agropecuária,Remoção,RJ,2010,0.0
Agropecuária,Remoção,RJ,2011,0.0
Agropecuária,Remoção,RJ,2012,0.0
Agropecuária,Remoção,RJ,2013,0.0
Agropecuária,Remoção,RJ,2014,0.0
Agropecuária,Remoção,RJ,2015,0.0
Agropecuária,Remoção,RJ,2016,0.0
Agropecuária,Remoção,RJ,2017,0.0
Agropecuária,Remoção,RJ,2018,0.0
Processos Industriais,Remoção,RJ,2000,0.0
Processos Industriais,Remoção,RJ,2001,0.0
Processos Industriais,Remoção,RJ,2002,0.0
Processos Industriais,Remoção,RJ,2003,0.0
Processos Industriais,Remoção,RJ,2004,0.0
Processos Industriais,Remoção,RJ,2005,0.0
Processos Industriais,Remoção,RJ,2006,0.0
Processos Industriais,Remoção,RJ,2007,0.0
Processos Industriais,Remoção,RJ,2008,0.0
Processos Industriais,Remoção,RJ,2009,0.0
Processos Industriais,Remoção,RJ,2010,0.0
Processos Industriais,Remoção,RJ,2011,0.0
Processos Industriais,Remoção,RJ,2012,0.0
Processos Industriais,Remoção,RJ,2013,0.0
Processos Industriais,Remoção,RJ,2014,0.0
Processos Industriais,Remoção,RJ,2015,0.0
Processos Industriais,Remoção,RJ,2016,0.0
Processos Industriais,Remoção,RJ,2017,0.0
Processos Industriais,Remoção,RJ,2018,0.0
Resíduos ,Remoção,RJ,2000,0.0
Resíduos ,Remoção,RJ,2001,0.0
Resíduos ,Remoção,RJ,2002,0.0
Resíduos ,Remoção,RJ,2003,0.0
Resíduos ,Remoção,RJ,2004,0.0
Resíduos ,Remoção,RJ,2005,0.0
Resíduos ,Remoção,RJ,2006,0.0
Resíduos ,Remoção,RJ,2007,0.0
Resíduos ,Remoção,RJ,2008,0.0
Resíduos ,Remoção,RJ,2009,0.0
Resíduos ,Remoção,RJ,2010,0.0
Resíduos ,Remoção,RJ,2011,0.0
Resíduos ,Remoção,RJ,2012,0.0
Resíduos ,Remoção,RJ,2013,0.0
Resíduos ,Remoção,RJ,2014,0.0
Resíduos ,Remoção,RJ,2015,0.0
Resíduos ,Remoção,RJ,2016,0.0
Resíduos ,Remoção,RJ,2017,0.0
Resíduos ,Remoção,RJ,2018,0.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2000,-1208389.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2001,-1256319.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2002,-1358236.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2003,-1473659.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2004,-1573844.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2005,-1609687.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2006,-1683782.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2007,-1717178.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2008,-1794373.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2009,-1891493.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2010,-1977626.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2011,-1942654.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2012,-2076655.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2013,-2108741.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2014,-2221003.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2015,-2261638.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2016,-2402662.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2017,-2369752.0
Mudança de Uso da Terra e Floresta,Remoção,RJ,2018,-2430111.0
Energia,Emissão,RN,2000,2529485.6483458863
Energia,Emissão,RN,2001,2487641.23964769
Energia,Emissão,RN,2002,2650390.775921112
Energia,Emissão,RN,2003,2462899.5113853556
Energia,Emissão,RN,2004,2700215.9399698297
Energia,Emissão,RN,2005,2905439.1613128236
Energia,Emissão,RN,2006,2790373.218273463
Energia,Emissão,RN,2007,2942857.234257374
Energia,Emissão,RN,2008,3250623.56452871
Energia,Emissão,RN,2009,3348213.7020976353
Energia,Emissão,RN,2010,4320104.507468844
Energia,Emissão,RN,2011,4479556.5826536175
Energia,Emissão,RN,2012,5200716.746624614
Energia,Emissão,RN,2013,5676277.315312074
Energia,Emissão,RN,2014,6264867.215087367
Energia,Emissão,RN,2015,5913477.240041551
Energia,Emissão,RN,2016,4834988.10888312
Energia,Emissão,RN,2017,4858379.5388786625
Energia,Emissão,RN,2018,4363863.181936524
Agropecuária,Emissão,RN,2000,2090780.1533730456
Agropecuária,Emissão,RN,2001,2043872.4614666465
Agropecuária,Emissão,RN,2002,2174136.6553438716
Agropecuária,Emissão,RN,2003,2328309.623609059
Agropecuária,Emissão,RN,2004,2463646.971604565
Agropecuária,Emissão,RN,2005,2542737.565548932
Agropecuária,Emissão,RN,2006,2666681.7494982504
Agropecuária,Emissão,RN,2007,2609043.758319273
Agropecuária,Emissão,RN,2008,2675055.758966499
Agropecuária,Emissão,RN,2009,2909291.0164014613
Agropecuária,Emissão,RN,2010,2685144.1218324006
Agropecuária,Emissão,RN,2011,2713496.494395069
Agropecuária,Emissão,RN,2012,2276699.714281563
Agropecuária,Emissão,RN,2013,2382251.018170977
Agropecuária,Emissão,RN,2014,2662274.18940418
Agropecuária,Emissão,RN,2015,2551780.9853232256
Agropecuária,Emissão,RN,2016,2366704.5804559486
Agropecuária,Emissão,RN,2017,2433995.4428174747
Agropecuária,Emissão,RN,2018,2419933.8513641343
Processos Industriais,Emissão,RN,2000,142877.63248023
Processos Industriais,Emissão,RN,2001,137145.917716464
Processos Industriais,Emissão,RN,2002,124960.891949725
Processos Industriais,Emissão,RN,2003,123047.662433802
Processos Industriais,Emissão,RN,2004,123198.699421965
Processos Industriais,Emissão,RN,2005,135315.46311846
Processos Industriais,Emissão,RN,2006,139308.270676692
Processos Industriais,Emissão,RN,2007,161835.406328543
Processos Industriais,Emissão,RN,2008,163513.565518568
Processos Industriais,Emissão,RN,2009,169542.021759716
Processos Industriais,Emissão,RN,2010,166726.051727929
Processos Industriais,Emissão,RN,2011,236945.447164098
Processos Industriais,Emissão,RN,2012,465608.606661366
Processos Industriais,Emissão,RN,2013,556107.723598965
Processos Industriais,Emissão,RN,2014,696155.906203639
Processos Industriais,Emissão,RN,2015,716846.750908777
Processos Industriais,Emissão,RN,2016,545755.319602822
Processos Industriais,Emissão,RN,2017,420357.415882279
Processos Industriais,Emissão,RN,2018,360495.059125893
Resíduos ,Emissão,RN,2000,567972.3520000002
Resíduos ,Emissão,RN,2001,628158.6429999999
Resíduos ,Emissão,RN,2002,710343.8790000002
Resíduos ,Emissão,RN,2003,802023.527
Resíduos ,Emissão,RN,2004,887610.9410000016
Resíduos ,Emissão,RN,2005,954235.4269999999
Resíduos ,Emissão,RN,2006,1032483.1299999986
Resíduos ,Emissão,RN,2007,1089073.7140000002
Resíduos ,Emissão,RN,2008,1155108.3399999978
Resíduos ,Emissão,RN,2009,1226902.9819999994
Resíduos ,Emissão,RN,2010,1268471.3540000003
Resíduos ,Emissão,RN,2011,1311416.623
Resíduos ,Emissão,RN,2012,1351427.7849999983
Resíduos ,Emissão,RN,2013,1205651.841000001
Resíduos ,Emissão,RN,2014,1276131.6159999997
Resíduos ,Emissão,RN,2015,1324348.2849999995
Resíduos ,Emissão,RN,2016,1374076.6260000004
Resíduos ,Emissão,RN,2017,1413003.0379999976
Resíduos ,Emissão,RN,2018,1439169.9299999983
Mudança de Uso da Terra e Floresta,Emissão,RN,2000,2569571.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2001,1654866.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2002,1629128.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2003,1536507.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2004,1129807.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2005,1414063.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2006,1873707.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2007,1277175.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2008,2959401.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2009,1355458.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2010,1800604.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2011,1002143.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2012,1444587.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2013,1253882.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2014,1410017.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2015,826616.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2016,529408.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2017,1341826.0
Mudança de Uso da Terra e Floresta,Emissão,RN,2018,931892.0
Energia,Remoção,RN,2000,0.0
