ano,uf,setor,porte_do_cliente,num_empregados
2015,RR,CONSTRUCAO CIVIL,PEQUENA,1165
2015,PA,CONSTRUCAO CIVIL,PEQUENA,16844
2015,AP,CONSTRUCAO CIVIL,PEQUENA,1667
2015,TO,CONSTRUCAO CIVIL,PEQUENA,4685
2015,MA,CONSTRUCAO CIVIL,PEQUENA,11844
2015,PI,CONSTRUCAO CIVIL,PEQUENA,8072
2015,CE,CONSTRUCAO CIVIL,PEQUENA,27181
2015,RN,CONSTRUCAO CIVIL,PEQUENA,12140
2015,PB,CONSTRUCAO CIVIL,PEQUENA,11830
2015,PE,CONSTRUCAO CIVIL,PEQUENA,25213
2015,AL,CONSTRUCAO CIVIL,PEQUENA,9229
2015,SE,CONSTRUCAO CIVIL,PEQUENA,7581
2015,BA,CONSTRUCAO CIVIL,PEQUENA,33920
2015,MG,CONSTRUCAO CIVIL,PEQUENA,66879
2015,ES,CONSTRUCAO CIVIL,PEQUENA,16296
2015,RJ,CONSTRUCAO CIVIL,PEQUENA,59540
2015,SP,CONSTRUCAO CIVIL,PEQUENA,191196
2015,PR,CONSTRUCAO CIVIL,PEQUENA,41304
2015,SC,CONSTRUCAO CIVIL,PEQUENA,34511
2015,RS,CONSTRUCAO CIVIL,PEQUENA,37275
2015,MS,CONSTRUCAO CIVIL,PEQUENA,7455
2015,MT,CONSTRUCAO CIVIL,PEQUENA,12331
2015,GO,CONSTRUCAO CIVIL,PEQUENA,21279
2015,DF,CONSTRUCAO CIVIL,PEQUENA,12777
2014,RO,CONSTRUCAO CIVIL,PEQUENA,4404
2014,AC,CONSTRUCAO CIVIL,PEQUENA,2899
2014,AM,CONSTRUCAO CIVIL,PEQUENA,8782
2014,RR,CONSTRUCAO CIVIL,PEQUENA,1176
2014,PA,CONSTRUCAO CIVIL,PEQUENA,19198
2014,AP,CONSTRUCAO CIVIL,PEQUENA,2538
2014,TO,CONSTRUCAO CIVIL,PEQUENA,5282
2014,MA,CONSTRUCAO CIVIL,PEQUENA,14464
2014,PI,CONSTRUCAO CIVIL,PEQUENA,9428
2014,CE,CONSTRUCAO CIVIL,PEQUENA,31068
2014,RN,CONSTRUCAO CIVIL,PEQUENA,14906
2014,PB,CONSTRUCAO CIVIL,PEQUENA,13229
2014,PE,CONSTRUCAO CIVIL,PEQUENA,31165
2014,AL,CONSTRUCAO CIVIL,PEQUENA,11885
2014,SE,CONSTRUCAO CIVIL,PEQUENA,7837
2014,BA,CONSTRUCAO CIVIL,PEQUENA,42273
2014,MG,CONSTRUCAO CIVIL,PEQUENA,80613
2014,ES,CONSTRUCAO CIVIL,PEQUENA,19859
2014,RJ,CONSTRUCAO CIVIL,PEQUENA,65612
2014,SP,CONSTRUCAO CIVIL,PEQUENA,201350
2014,PR,CONSTRUCAO CIVIL,PEQUENA,45685
2014,SC,CONSTRUCAO CIVIL,PEQUENA,37562
2014,RS,CONSTRUCAO CIVIL,PEQUENA,43782
2014,MS,CONSTRUCAO CIVIL,PEQUENA,9815
2014,MT,CONSTRUCAO CIVIL,PEQUENA,14004
2014,GO,CONSTRUCAO CIVIL,PEQUENA,28854
2014,DF,CONSTRUCAO CIVIL,PEQUENA,16135
2013,RO,CONSTRUCAO CIVIL,PEQUENA,4475
2013,AC,CONSTRUCAO CIVIL,PEQUENA,2804
2013,AM,CONSTRUCAO CIVIL,PEQUENA,9624
2013,RR,CONSTRUCAO CIVIL,PEQUENA,867
2013,PA,CONSTRUCAO CIVIL,PEQUENA,18509
2013,AP,CONSTRUCAO CIVIL,PEQUENA,2332
2013,TO,CONSTRUCAO CIVIL,PEQUENA,4831
2013,MA,CONSTRUCAO CIVIL,PEQUENA,15177
2013,PI,CONSTRUCAO CIVIL,PEQUENA,9547
2013,CE,CONSTRUCAO CIVIL,PEQUENA,30113
2013,RN,CONSTRUCAO CIVIL,PEQUENA,14374
2013,PB,CONSTRUCAO CIVIL,PEQUENA,16506
2013,PE,CONSTRUCAO CIVIL,PEQUENA,31843
2013,AL,CONSTRUCAO CIVIL,PEQUENA,10143
2013,SE,CONSTRUCAO CIVIL,PEQUENA,9612
2013,BA,CONSTRUCAO CIVIL,PEQUENA,41272
2013,MG,CONSTRUCAO CIVIL,PEQUENA,85469
2013,ES,CONSTRUCAO CIVIL,PEQUENA,21634
2013,RJ,CONSTRUCAO CIVIL,PEQUENA,65076
2013,SP,CONSTRUCAO CIVIL,PEQUENA,198389
2013,PR,CONSTRUCAO CIVIL,PEQUENA,47985
2013,SC,CONSTRUCAO CIVIL,PEQUENA,38605
2013,RS,CONSTRUCAO CIVIL,PEQUENA,41676
2013,MS,CONSTRUCAO CIVIL,PEQUENA,10162
2013,MT,CONSTRUCAO CIVIL,PEQUENA,12899
2013,GO,CONSTRUCAO CIVIL,PEQUENA,29623
2013,DF,CONSTRUCAO CIVIL,PEQUENA,17780
2012,RO,CONSTRUCAO CIVIL,PEQUENA,4878
2012,AC,CONSTRUCAO CIVIL,PEQUENA,2722
2012,AM,CONSTRUCAO CIVIL,PEQUENA,9285
2012,RR,CONSTRUCAO CIVIL,PEQUENA,835
2012,PA,CONSTRUCAO CIVIL,PEQUENA,17173
2012,AP,CONSTRUCAO CIVIL,PEQUENA,2350
2012,TO,CONSTRUCAO CIVIL,PEQUENA,4515
2012,MA,CONSTRUCAO CIVIL,PEQUENA,13860
2012,PI,CONSTRUCAO CIVIL,PEQUENA,8920
2012,CE,CONSTRUCAO CIVIL,PEQUENA,27048
2012,RN,CONSTRUCAO CIVIL,PEQUENA,14809
2012,PB,CONSTRUCAO CIVIL,PEQUENA,14838
2012,PE,CONSTRUCAO CIVIL,PEQUENA,29493
2012,AL,CONSTRUCAO CIVIL,PEQUENA,9710
2012,SE,CONSTRUCAO CIVIL,PEQUENA,9266
2012,BA,CONSTRUCAO CIVIL,PEQUENA,37140
2012,MG,CONSTRUCAO CIVIL,PEQUENA,85840
2012,ES,CONSTRUCAO CIVIL,PEQUENA,20624
2012,RJ,CONSTRUCAO CIVIL,PEQUENA,62933
2012,SP,CONSTRUCAO CIVIL,PEQUENA,197391
2012,PR,CONSTRUCAO CIVIL,PEQUENA,47035
2012,SC,CONSTRUCAO CIVIL,PEQUENA,38921
2012,RS,CONSTRUCAO CIVIL,PEQUENA,43835
2012,MS,CONSTRUCAO CIVIL,PEQUENA,9812
2012,MT,CONSTRUCAO CIVIL,PEQUENA,13546
2012,GO,CONSTRUCAO CIVIL,PEQUENA,28314
2012,DF,CONSTRUCAO CIVIL,PEQUENA,20615
2011,RO,CONSTRUCAO CIVIL,PEQUENA,5213
2011,AC,CONSTRUCAO CIVIL,PEQUENA,2571
2011,AM,CONSTRUCAO CIVIL,PEQUENA,8626
2011,RR,CONSTRUCAO CIVIL,PEQUENA,1191
2011,PA,CONSTRUCAO CIVIL,PEQUENA,17349
2011,AP,CONSTRUCAO CIVIL,PEQUENA,2497
2011,TO,CONSTRUCAO CIVIL,PEQUENA,4637
2011,MA,CONSTRUCAO CIVIL,PEQUENA,13747
2011,PI,CONSTRUCAO CIVIL,PEQUENA,9006
2011,CE,CONSTRUCAO CIVIL,PEQUENA,28982
2011,RN,CONSTRUCAO CIVIL,PEQUENA,15085
2011,PB,CONSTRUCAO CIVIL,PEQUENA,13914
2011,PE,CONSTRUCAO CIVIL,PEQUENA,29629
2011,AL,CONSTRUCAO CIVIL,PEQUENA,9332
2011,SE,CONSTRUCAO CIVIL,PEQUENA,8121
2011,BA,CONSTRUCAO CIVIL,PEQUENA,38590
2011,MG,CONSTRUCAO CIVIL,PEQUENA,87969
2011,ES,CONSTRUCAO CIVIL,PEQUENA,21849
2011,RJ,CONSTRUCAO CIVIL,PEQUENA,61706
2011,SP,CONSTRUCAO CIVIL,PEQUENA,206762
2011,PR,CONSTRUCAO CIVIL,PEQUENA,44751
2011,SC,CONSTRUCAO CIVIL,PEQUENA,39514
2011,RS,CONSTRUCAO CIVIL,PEQUENA,44936
2011,MS,CONSTRUCAO CIVIL,PEQUENA,10068
2011,MT,CONSTRUCAO CIVIL,PEQUENA,11993
2011,GO,CONSTRUCAO CIVIL,PEQUENA,27267
2011,DF,CONSTRUCAO CIVIL,PEQUENA,20165
2010,RO,CONSTRUCAO CIVIL,PEQUENA,5264
2010,AC,CONSTRUCAO CIVIL,PEQUENA,2661
2010,AM,CONSTRUCAO CIVIL,PEQUENA,6448
2010,RR,CONSTRUCAO CIVIL,PEQUENA,1741
2010,PA,CONSTRUCAO CIVIL,PEQUENA,15541
2010,AP,CONSTRUCAO CIVIL,PEQUENA,1791
2010,TO,CONSTRUCAO CIVIL,PEQUENA,4742
2010,MA,CONSTRUCAO CIVIL,PEQUENA,10956
2010,PI,CONSTRUCAO CIVIL,PEQUENA,6995
2010,CE,CONSTRUCAO CIVIL,PEQUENA,25922
2010,RN,CONSTRUCAO CIVIL,PEQUENA,13621
2010,PB,CONSTRUCAO CIVIL,PEQUENA,11695
2010,PE,CONSTRUCAO CIVIL,PEQUENA,27161
2010,AL,CONSTRUCAO CIVIL,PEQUENA,7828
2010,SE,CONSTRUCAO CIVIL,PEQUENA,9130
2010,BA,CONSTRUCAO CIVIL,PEQUENA,37613
2010,MG,CONSTRUCAO CIVIL,PEQUENA,82443
2010,ES,CONSTRUCAO CIVIL,PEQUENA,19791
2010,RJ,CONSTRUCAO CIVIL,PEQUENA,53653
2010,SP,CONSTRUCAO CIVIL,PEQUENA,182407
2010,PR,CONSTRUCAO CIVIL,PEQUENA,40416
2010,SC,CONSTRUCAO CIVIL,PEQUENA,36217
2010,RS,CONSTRUCAO CIVIL,PEQUENA,41088
2010,MS,CONSTRUCAO CIVIL,PEQUENA,8761
2010,MT,CONSTRUCAO CIVIL,PEQUENA,11963
2010,GO,CONSTRUCAO CIVIL,PEQUENA,24421
2010,DF,CONSTRUCAO CIVIL,PEQUENA,17166
2009,RO,CONSTRUCAO CIVIL,PEQUENA,4549
2009,AC,CONSTRUCAO CIVIL,PEQUENA,3259
2009,AM,CONSTRUCAO CIVIL,PEQUENA,7156
2009,RR,CONSTRUCAO CIVIL,PEQUENA,1174
2009,PA,CONSTRUCAO CIVIL,PEQUENA,12894
2009,AP,CONSTRUCAO CIVIL,PEQUENA,1475
2009,TO,CONSTRUCAO CIVIL,PEQUENA,2837
2009,MA,CONSTRUCAO CIVIL,PEQUENA,9454
2009,PI,CONSTRUCAO CIVIL,PEQUENA,6711
2009,CE,CONSTRUCAO CIVIL,PEQUENA,20026
2009,RN,CONSTRUCAO CIVIL,PEQUENA,11099
2009,PB,CONSTRUCAO CIVIL,PEQUENA,9462
2009,PE,CONSTRUCAO CIVIL,PEQUENA,22183
2009,AL,CONSTRUCAO CIVIL,PEQUENA,6372
2009,SE,CONSTRUCAO CIVIL,PEQUENA,6214
2009,BA,CONSTRUCAO CIVIL,PEQUENA,31736
2009,MG,CONSTRUCAO CIVIL,PEQUENA,71046
2009,ES,CONSTRUCAO CIVIL,PEQUENA,19280
2009,RJ,CONSTRUCAO CIVIL,PEQUENA,43786
2009,SP,CONSTRUCAO CIVIL,PEQUENA,156756
2009,PR,CONSTRUCAO CIVIL,PEQUENA,34170
2009,SC,CONSTRUCAO CIVIL,PEQUENA,30259
2009,RS,CONSTRUCAO CIVIL,PEQUENA,33514
2009,MS,CONSTRUCAO CIVIL,PEQUENA,7203
2009,MT,CONSTRUCAO CIVIL,PEQUENA,9038
2009,GO,CONSTRUCAO CIVIL,PEQUENA,21330
2009,DF,CONSTRUCAO CIVIL,PEQUENA,14665
2008,RO,CONSTRUCAO CIVIL,PEQUENA,2358
2008,AC,CONSTRUCAO CIVIL,PEQUENA,3083
2008,AM,CONSTRUCAO CIVIL,PEQUENA,6308
2008,RR,CONSTRUCAO CIVIL,PEQUENA,1062
2008,PA,CONSTRUCAO CIVIL,PEQUENA,11762
2008,AP,CONSTRUCAO CIVIL,PEQUENA,1212
2008,TO,CONSTRUCAO CIVIL,PEQUENA,2990
2008,MA,CONSTRUCAO CIVIL,PEQUENA,8659
2008,PI,CONSTRUCAO CIVIL,PEQUENA,5748
2008,CE,CONSTRUCAO CIVIL,PEQUENA,16214
2008,RN,CONSTRUCAO CIVIL,PEQUENA,10245
2008,PB,CONSTRUCAO CIVIL,PEQUENA,7487
2008,PE,CONSTRUCAO CIVIL,PEQUENA,18241
2008,AL,CONSTRUCAO CIVIL,PEQUENA,5690
2008,SE,CONSTRUCAO CIVIL,PEQUENA,6612
2008,BA,CONSTRUCAO CIVIL,PEQUENA,28013
2008,MG,CONSTRUCAO CIVIL,PEQUENA,65938
2008,ES,CONSTRUCAO CIVIL,PEQUENA,17458
2008,RJ,CONSTRUCAO CIVIL,PEQUENA,42693
2008,SP,CONSTRUCAO CIVIL,PEQUENA,145051
2008,PR,CONSTRUCAO CIVIL,PEQUENA,31383
2008,SC,CONSTRUCAO CIVIL,PEQUENA,27375
2008,RS,CONSTRUCAO CIVIL,PEQUENA,31526
2008,MS,CONSTRUCAO CIVIL,PEQUENA,6539
2008,MT,CONSTRUCAO CIVIL,PEQUENA,8563
2008,GO,CONSTRUCAO CIVIL,PEQUENA,17939
2008,DF,CONSTRUCAO CIVIL,PEQUENA,12887
2007,RO,CONSTRUCAO CIVIL,PEQUENA,2481
2007,AC,CONSTRUCAO CIVIL,PEQUENA,2313
2007,AM,CONSTRUCAO CIVIL,PEQUENA,5495
2007,RR,CONSTRUCAO CIVIL,PEQUENA,753
2007,PA,CONSTRUCAO CIVIL,PEQUENA,9423
2007,AP,CONSTRUCAO CIVIL,PEQUENA,1587
2007,TO,CONSTRUCAO CIVIL,PEQUENA,2448
2007,MA,CONSTRUCAO CIVIL,PEQUENA,6772
2007,PI,CONSTRUCAO CIVIL,PEQUENA,3641
2007,CE,CONSTRUCAO CIVIL,PEQUENA,13242
2007,RN,CONSTRUCAO CIVIL,PEQUENA,8732
2007,PB,CONSTRUCAO CIVIL,PEQUENA,6019
2007,PE,CONSTRUCAO CIVIL,PEQUENA,15426
2007,AL,CONSTRUCAO CIVIL,PEQUENA,4705
2007,SE,CONSTRUCAO CIVIL,PEQUENA,6663
2007,BA,CONSTRUCAO CIVIL,PEQUENA,25842
2007,MG,CONSTRUCAO CIVIL,PEQUENA,60497
2007,ES,CONSTRUCAO CIVIL,PEQUENA,18119
2007,RJ,CONSTRUCAO CIVIL,PEQUENA,40192
2007,SP,CONSTRUCAO CIVIL,PEQUENA,125711
2007,PR,CONSTRUCAO CIVIL,PEQUENA,26161
2007,SC,CONSTRUCAO CIVIL,PEQUENA,24511
2007,RS,CONSTRUCAO CIVIL,PEQUENA,26516
2007,MS,CONSTRUCAO CIVIL,PEQUENA,5633
2007,MT,CONSTRUCAO CIVIL,PEQUENA,7125
2007,GO,CONSTRUCAO CIVIL,PEQUENA,14547
2007,DF,CONSTRUCAO CIVIL,PEQUENA,10220
2006,RO,CONSTRUCAO CIVIL,PEQUENA,2028
2006,AC,CONSTRUCAO CIVIL,PEQUENA,1562
2006,AM,CONSTRUCAO CIVIL,PEQUENA,4939
2006,RR,CONSTRUCAO CIVIL,PEQUENA,766
2006,PA,CONSTRUCAO CIVIL,PEQUENA,8729
2006,AP,CONSTRUCAO CIVIL,PEQUENA,869
2006,TO,CONSTRUCAO CIVIL,PEQUENA,2016
2006,MA,CONSTRUCAO CIVIL,PEQUENA,6214
2006,PI,CONSTRUCAO CIVIL,PEQUENA,4582
2006,CE,CONSTRUCAO CIVIL,PEQUENA,13126
2006,RN,CONSTRUCAO CIVIL,PEQUENA,10296
2006,PB,CONSTRUCAO CIVIL,PEQUENA,6454
2006,PE,CONSTRUCAO CIVIL,PEQUENA,13849
2006,AL,CONSTRUCAO CIVIL,PEQUENA,4751
2006,SE,CONSTRUCAO CIVIL,PEQUENA,5513
2006,BA,CONSTRUCAO CIVIL,PEQUENA,19144
2006,MG,CONSTRUCAO CIVIL,PEQUENA,54341
2006,ES,CONSTRUCAO CIVIL,PEQUENA,17011
2006,RJ,CONSTRUCAO CIVIL,PEQUENA,35993
2006,SP,CONSTRUCAO CIVIL,PEQUENA,107260
2006,PR,CONSTRUCAO CIVIL,PEQUENA,22678
2006,SC,CONSTRUCAO CIVIL,PEQUENA,20299
2006,RS,CONSTRUCAO CIVIL,PEQUENA,22991
2006,MS,CONSTRUCAO CIVIL,PEQUENA,4592
2006,MT,CONSTRUCAO CIVIL,PEQUENA,5268
2006,GO,CONSTRUCAO CIVIL,PEQUENA,14455
2006,DF,CONSTRUCAO CIVIL,PEQUENA,9639
2005,RO,CONSTRUCAO CIVIL,PEQUENA,1413
2005,AC,CONSTRUCAO CIVIL,PEQUENA,888
2005,AM,CONSTRUCAO CIVIL,PEQUENA,4724
2005,RR,CONSTRUCAO CIVIL,PEQUENA,566
2005,PA,CONSTRUCAO CIVIL,PEQUENA,7941
2005,AP,CONSTRUCAO CIVIL,PEQUENA,1356
2005,TO,CONSTRUCAO CIVIL,PEQUENA,2166
2005,MA,CONSTRUCAO CIVIL,PEQUENA,5345
2005,PI,CONSTRUCAO CIVIL,PEQUENA,3773
2005,CE,CONSTRUCAO CIVIL,PEQUENA,10547
2005,RN,CONSTRUCAO CIVIL,PEQUENA,6897
2005,PB,CONSTRUCAO CIVIL,PEQUENA,5718
2005,PE,CONSTRUCAO CIVIL,PEQUENA,13648
2005,AL,CONSTRUCAO CIVIL,PEQUENA,4598
2005,SE,CONSTRUCAO CIVIL,PEQUENA,5299
2005,BA,CONSTRUCAO CIVIL,PEQUENA,20664
2005,MG,CONSTRUCAO CIVIL,PEQUENA,49464
2005,ES,CONSTRUCAO CIVIL,PEQUENA,13579
2005,RJ,CONSTRUCAO CIVIL,PEQUENA,31194
2005,SP,CONSTRUCAO CIVIL,PEQUENA,93990
2005,PR,CONSTRUCAO CIVIL,PEQUENA,18646
2005,SC,CONSTRUCAO CIVIL,PEQUENA,18033
2005,RS,CONSTRUCAO CIVIL,PEQUENA,21671
2005,MS,CONSTRUCAO CIVIL,PEQUENA,4393
2005,MT,CONSTRUCAO CIVIL,PEQUENA,5000
2005,GO,CONSTRUCAO CIVIL,PEQUENA,14533
2005,DF,CONSTRUCAO CIVIL,PEQUENA,9869
2004,RO,CONSTRUCAO CIVIL,PEQUENA,1418
2004,AC,CONSTRUCAO CIVIL,PEQUENA,1008
2004,AM,CONSTRUCAO CIVIL,PEQUENA,4078
2004,RR,CONSTRUCAO CIVIL,PEQUENA,254
2004,PA,CONSTRUCAO CIVIL,PEQUENA,7433
2004,AP,CONSTRUCAO CIVIL,PEQUENA,668
2004,TO,CONSTRUCAO CIVIL,PEQUENA,1915
2004,MA,CONSTRUCAO CIVIL,PEQUENA,5133
2004,PI,CONSTRUCAO CIVIL,PEQUENA,2792
2004,CE,CONSTRUCAO CIVIL,PEQUENA,10246
2004,RN,CONSTRUCAO CIVIL,PEQUENA,6376
2004,PB,CONSTRUCAO CIVIL,PEQUENA,5116
2004,PE,CONSTRUCAO CIVIL,PEQUENA,13449
2004,AL,CONSTRUCAO CIVIL,PEQUENA,4015
2004,SE,CONSTRUCAO CIVIL,PEQUENA,4005
2004,BA,CONSTRUCAO CIVIL,PEQUENA,18056
2004,MG,CONSTRUCAO CIVIL,PEQUENA,43777
2004,ES,CONSTRUCAO CIVIL,PEQUENA,11526
2004,RJ,CONSTRUCAO CIVIL,PEQUENA,32842
2004,SP,CONSTRUCAO CIVIL,PEQUENA,90669
2004,PR,CONSTRUCAO CIVIL,PEQUENA,18428
2004,SC,CONSTRUCAO CIVIL,PEQUENA,16300
2004,RS,CONSTRUCAO CIVIL,PEQUENA,21023
2004,MS,CONSTRUCAO CIVIL,PEQUENA,4328
2004,MT,CONSTRUCAO CIVIL,PEQUENA,6750
2004,GO,CONSTRUCAO CIVIL,PEQUENA,13370
2004,DF,CONSTRUCAO CIVIL,PEQUENA,9015
2003,RO,CONSTRUCAO CIVIL,PEQUENA,1449
2003,AC,CONSTRUCAO CIVIL,PEQUENA,587
2003,AM,CONSTRUCAO CIVIL,PEQUENA,3827
2003,RR,CONSTRUCAO CIVIL,PEQUENA,213
2003,PA,CONSTRUCAO CIVIL,PEQUENA,8051
2003,AP,CONSTRUCAO CIVIL,PEQUENA,1133
2003,TO,CONSTRUCAO CIVIL,PEQUENA,2097
2003,MA,CONSTRUCAO CIVIL,PEQUENA,5185
2003,PI,CONSTRUCAO CIVIL,PEQUENA,2231
2003,CE,CONSTRUCAO CIVIL,PEQUENA,10593
2003,RN,CONSTRUCAO CIVIL,PEQUENA,5235
2003,PB,CONSTRUCAO CIVIL,PEQUENA,4492
2003,PE,CONSTRUCAO CIVIL,PEQUENA,12535
2003,AL,CONSTRUCAO CIVIL,PEQUENA,3769
2003,SE,CONSTRUCAO CIVIL,PEQUENA,4091
2003,BA,CONSTRUCAO CIVIL,PEQUENA,18020
2003,MG,CONSTRUCAO CIVIL,PEQUENA,42826
2003,ES,CONSTRUCAO CIVIL,PEQUENA,11791
2003,RJ,CONSTRUCAO CIVIL,PEQUENA,30590
2003,SP,CONSTRUCAO CIVIL,PEQUENA,85988
2003,PR,CONSTRUCAO CIVIL,PEQUENA,19564
2003,SC,CONSTRUCAO CIVIL,PEQUENA,13615
2003,RS,CONSTRUCAO CIVIL,PEQUENA,21579
2003,MS,CONSTRUCAO CIVIL,PEQUENA,3917
2003,MT,CONSTRUCAO CIVIL,PEQUENA,5396
2003,GO,CONSTRUCAO CIVIL,PEQUENA,13008
2003,DF,CONSTRUCAO CIVIL,PEQUENA,7220
2002,RO,CONSTRUCAO CIVIL,PEQUENA,1843
2002,AC,CONSTRUCAO CIVIL,PEQUENA,765
2002,AM,CONSTRUCAO CIVIL,PEQUENA,4565
2002,RR,CONSTRUCAO CIVIL,PEQUENA,545
2002,PA,CONSTRUCAO CIVIL,PEQUENA,7244
2002,AP,CONSTRUCAO CIVIL,PEQUENA,1284
2002,TO,CONSTRUCAO CIVIL,PEQUENA,3018
2002,MA,CONSTRUCAO CIVIL,PEQUENA,5643
2002,PI,CONSTRUCAO CIVIL,PEQUENA,3210
2002,CE,CONSTRUCAO CIVIL,PEQUENA,11191
2002,RN,CONSTRUCAO CIVIL,PEQUENA,5091
2002,PB,CONSTRUCAO CIVIL,PEQUENA,5986
2002,PE,CONSTRUCAO CIVIL,PEQUENA,15314
2002,AL,CONSTRUCAO CIVIL,PEQUENA,4467
2002,SE,CONSTRUCAO CIVIL,PEQUENA,4532
2002,BA,CONSTRUCAO CIVIL,PEQUENA,20757
2002,MG,CONSTRUCAO CIVIL,PEQUENA,43043
2002,ES,CONSTRUCAO CIVIL,PEQUENA,11940
2002,RJ,CONSTRUCAO CIVIL,PEQUENA,30487
2002,SP,CONSTRUCAO CIVIL,PEQUENA,89289
2002,PR,CONSTRUCAO CIVIL,PEQUENA,21498
2002,SC,CONSTRUCAO CIVIL,PEQUENA,14608
2002,RS,CONSTRUCAO CIVIL,PEQUENA,19623
2002,MS,CONSTRUCAO CIVIL,PEQUENA,3797
2002,MT,CONSTRUCAO CIVIL,PEQUENA,4902
2002,GO,CONSTRUCAO CIVIL,PEQUENA,12772
2002,DF,CONSTRUCAO CIVIL,PEQUENA,8472
2019,RO,AGROPECUARIA,PEQUENA,2422
2019,AC,AGROPECUARIA,PEQUENA,813
2019,AM,AGROPECUARIA,PEQUENA,736
2019,RR,AGROPECUARIA,PEQUENA,517
2019,PA,AGROPECUARIA,PEQUENA,11002
2019,AP,AGROPECUARIA,PEQUENA,200
2019,TO,AGROPECUARIA,PEQUENA,3917
2019,MA,AGROPECUARIA,PEQUENA,5691
2019,PI,AGROPECUARIA,PEQUENA,3796
2019,CE,AGROPECUARIA,PEQUENA,6238
2019,RN,AGROPECUARIA,PEQUENA,4151
2019,PB,AGROPECUARIA,PEQUENA,4372
2019,PE,AGROPECUARIA,PEQUENA,16066
2019,AL,AGROPECUARIA,PEQUENA,2580
2019,SE,AGROPECUARIA,PEQUENA,1960
2019,BA,AGROPECUARIA,PEQUENA,21260
2019,MG,AGROPECUARIA,PEQUENA,55089
2019,ES,AGROPECUARIA,PEQUENA,7621
2019,RJ,AGROPECUARIA,PEQUENA,3576
2019,SP,AGROPECUARIA,PEQUENA,74272
2019,PR,AGROPECUARIA,PEQUENA,20271
2019,SC,AGROPECUARIA,PEQUENA,11856
2019,RS,AGROPECUARIA,PEQUENA,16009
2019,MS,AGROPECUARIA,PEQUENA,10018
2019,MT,AGROPECUARIA,PEQUENA,31993
2019,GO,AGROPECUARIA,PEQUENA,15924
2019,DF,AGROPECUARIA,PEQUENA,1616
2018,RO,AGROPECUARIA,PEQUENA,2471
2018,AC,AGROPECUARIA,PEQUENA,1035
2018,AM,AGROPECUARIA,PEQUENA,886
2018,RR,AGROPECUARIA,PEQUENA,494
2018,PA,AGROPECUARIA,PEQUENA,10561
2018,AP,AGROPECUARIA,PEQUENA,235
2018,TO,AGROPECUARIA,PEQUENA,3674
2018,MA,AGROPECUARIA,PEQUENA,5336
2018,PI,AGROPECUARIA,PEQUENA,3663
2018,CE,AGROPECUARIA,PEQUENA,6198
2018,RN,AGROPECUARIA,PEQUENA,3578
2018,PB,AGROPECUARIA,PEQUENA,3459
2018,PE,AGROPECUARIA,PEQUENA,15648
2018,AL,AGROPECUARIA,PEQUENA,2748
2018,SE,AGROPECUARIA,PEQUENA,2114
2018,BA,AGROPECUARIA,PEQUENA,20882
2018,MG,AGROPECUARIA,PEQUENA,54641
2018,ES,AGROPECUARIA,PEQUENA,6580
2018,RJ,AGROPECUARIA,PEQUENA,3742
2018,SP,AGROPECUARIA,PEQUENA,71827
2018,PR,AGROPECUARIA,PEQUENA,19800
2018,SC,AGROPECUARIA,PEQUENA,10086
2018,RS,AGROPECUARIA,PEQUENA,16253
2018,MS,AGROPECUARIA,PEQUENA,9781
2018,MT,AGROPECUARIA,PEQUENA,28150
2018,GO,AGROPECUARIA,PEQUENA,15509
2018,DF,AGROPECUARIA,PEQUENA,1816
2017,RO,AGROPECUARIA,PEQUENA,2132
2017,AC,AGROPECUARIA,PEQUENA,1233
2017,AM,AGROPECUARIA,PEQUENA,916
2017,RR,AGROPECUARIA,PEQUENA,491
2017,PA,AGROPECUARIA,PEQUENA,10026
2017,AP,AGROPECUARIA,PEQUENA,289
2017,TO,AGROPECUARIA,PEQUENA,3976
2017,MA,AGROPECUARIA,PEQUENA,5275
2017,PI,AGROPECUARIA,PEQUENA,3427
2017,CE,AGROPECUARIA,PEQUENA,6255
2017,RN,AGROPECUARIA,PEQUENA,3237
2017,PB,AGROPECUARIA,PEQUENA,4042
2017,PE,AGROPECUARIA,PEQUENA,15330
2017,AL,AGROPECUARIA,PEQUENA,3164
2017,SE,AGROPECUARIA,PEQUENA,1836
2017,BA,AGROPECUARIA,PEQUENA,19863
2017,MG,AGROPECUARIA,PEQUENA,54040
2017,ES,AGROPECUARIA,PEQUENA,6163
2017,RJ,AGROPECUARIA,PEQUENA,3491
2017,SP,AGROPECUARIA,PEQUENA,70595
2017,PR,AGROPECUARIA,PEQUENA,20023
2017,SC,AGROPECUARIA,PEQUENA,9929
2017,RS,AGROPECUARIA,PEQUENA,16176
2017,MS,AGROPECUARIA,PEQUENA,9587
2017,MT,AGROPECUARIA,PEQUENA,27401
2017,GO,AGROPECUARIA,PEQUENA,14629
2017,DF,AGROPECUARIA,PEQUENA,1710
2016,RO,AGROPECUARIA,PEQUENA,2237
2016,AC,AGROPECUARIA,PEQUENA,1208
2016,AM,AGROPECUARIA,PEQUENA,918
2016,RR,AGROPECUARIA,PEQUENA,510
2016,PA,AGROPECUARIA,PEQUENA,10355
2016,AP,AGROPECUARIA,PEQUENA,270
2016,TO,AGROPECUARIA,PEQUENA,3941
2016,MA,AGROPECUARIA,PEQUENA,4515
2016,PI,AGROPECUARIA,PEQUENA,2829
