cnpj,uf,produto,fonte_de_recurso_desembolsos,setor_bndes,natureza_do_cliente,tipo_de_garantia,valor_desembolsado_ajustado,processos,prazo_amortizacao_meses,cluster
46.344.354/0001-54,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,72064646.0,1.0,48.0,2
46.379.400/0001-50,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,ADMINISTRAÇÃO PÚBLICA DIRETA - GOVERNO ESTADUAL,"OUTRA, DE NATUREZA ESPECÍFICA OU MISTA",1414420135.0,10624.0,193.28571428571428,0
46.392.130/0001-18,SP,BNDES PROJECT FINANCE,RECURSOS LIVRES,INFRAESTRUTURA,ADMINISTRAÇÃO PÚBLICA DIRETA - GOVERNO MUNICIPAL,"OUTRA, DE NATUREZA ESPECÍFICA OU MISTA",1302562757.0,250.0,138.0,0
46.448.270/0001-60,IE,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,111195945.0,18.0,132.0,1
46.522.942/0001-30,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,ADMINISTRAÇÃO PÚBLICA DIRETA - GOVERNO MUNICIPAL,"OUTRA, DE NATUREZA ESPECÍFICA OU MISTA",29162414.0,798.0,90.0,2
46.567.202/0001-10,GO,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL,47236147.0,689.0,48.0,2
46.588.950/0001-80,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,ADMINISTRAÇÃO PÚBLICA DIRETA - GOVERNO MUNICIPAL,"OUTRA, DE NATUREZA ESPECÍFICA OU MISTA",24464318.0,9158.0,86.0,2
46.694.139/0001-83,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,ADMINISTRAÇÃO PÚBLICA DIRETA - GOVERNO MUNICIPAL,"OUTRA, DE NATUREZA ESPECÍFICA OU MISTA",101451336.0,1174.0,126.0,0
47.067.525/0001-08,IE,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,263821679.0,10.0,70.28571428571429,0
47.080.619/0001-17,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL / PESSOAL,834400906.0,2284.0,108.82758620689656,0
47.254.461/0001-54,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,7856220.0,6.0,12.0,2
47.524.632/0001-18,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,208898286.0,1.0,71.0,1
47.544.176/0001-78,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,84571618.0,335.0,48.0,2
47.854.831/0001-94,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,13672287.0,137.0,12.0,2
48.295.562/0001-36,IE,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,448386936.0,5851.0,75.0,0
48.539.407/0001-18,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,13410205.0,4895.0,42.0,2
48.663.421/0001-29,SP,BNDES FINEM,RECURSOS LIVRES,AGROPECUARIA,PRIVADA             ,REAL / PESSOAL,24739875.0,38.0,54.0,2
48.708.267/0001-64,SP,BNDES FINEM,RECURSOS LIVRES,AGROPECUARIA,PRIVADA             ,REAL / PESSOAL,59029224.0,1838.0,99.0,0
48.754.139/0001-57,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,112240756.0,1305.0,58.90909090909091,0
48.839.872/0001-74,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,55036055.0,1.0,72.0,1
49.475.833/0001-06,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,104326396.0,859.0,84.0,0
49.601.107/0001-84,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,15412404.0,3.0,60.0,2
49.648.587/0001-39,IE,BNDES FINEM,RECURSOS LIVRES,AGROPECUARIA,PRIVADA             ,REAL / PESSOAL,7856220.0,378.0,66.0,2
49.894.132/0001-01,SP,BNDES FINEM,RECURSOS LIVRES,AGROPECUARIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,82057390.0,906.0,50.0,0
49.911.589/0001-79,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,9285321.0,4237.0,60.0,2
49.991.599/0001-61,SP,BNDES FINEM,RECURSOS LIVRES,AGROPECUARIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,344748325.0,3220.0,55.5,0
50.031.780/0001-05,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,24882660.0,87.0,60.0,2
50.115.849/0001-89,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,7856220.0,40.0,12.0,2
50.221.019/0001-36,GO,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,687042541.0,4116.0,65.03225806451613,0
50.280.387/0001-55,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,32984400.0,72.0,72.0,2
50.290.329/0001-02,GO,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,526038165.0,661.0,42.22222222222222,0
50.296.896/0001-76,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,15164242.0,135.0,18.0,2
50.376.938/0001-89,SP,BNDES FINEM,RECURSOS VINCULADOS,INFRAESTRUTURA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,451905304.0,3251.0,69.56521739130434,0
50.692.219/0001-77,MG,OUTROS,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL / PESSOAL,145239234.0,128.0,108.0,0
50.746.577/0001-15,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,25567877.0,2034.0,87.6,2
51.022.317/0001-60,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL / PESSOAL,123379956.0,2225.0,38.22222222222222,0
51.096.477/0001-53,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,"REAL / PESSOAL / OUTRA, DE NATUREZA ESPECÍFICA OU MISTA",24868261.0,396.0,108.0,2
51.254.159/0001-73,SP,BNDES PROJECT FINANCE,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,72749388.0,764.0,117.6,0
51.376.853/0001-63,SP,BNDES FINEM,RECURSOS VINCULADOS,INFRAESTRUTURA,PRIVADA             ,REAL / PESSOAL,45332719.0,336.0,120.0,0
51.422.921/0001-83,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,78330861.0,1.0,102.0,1
51.422.988/0001-18,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,195606799.0,801.0,120.0,0
51.466.860/0001-56,SP,BNDES FINEM,RECURSOS LIVRES,AGROPECUARIA,PRIVADA             ,REAL / PESSOAL,1414420135.0,4050.0,84.9493670886076,0
51.468.791/0001-10,SP,BNDES FINEM,RECURSOS LIVRES,AGROPECUARIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,61595567.0,54.0,66.0,2
51.754.240/0001-12,DF,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,34101031.0,202.0,12.0,2
51.784.262/0001-25,PR,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,19583146.0,182.0,60.0,2
51.990.778/0001-26,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,373873249.0,1005.0,90.0,0
52.189.420/0001-61,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,147012120.0,124.0,96.0,0
52.311.529/0001-20,IE,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,151232637.0,971.0,75.0,0
52.548.435/0001-79,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,PESSOAL,187459344.0,10624.0,65.42857142857143,0
52.616.232/0001-72,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,10263694.0,761.0,48.0,2
52.717.659/0001-67,MS,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,13295594.0,1037.0,54.0,2
52.736.949/0001-58,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,111140772.0,8.0,54.0,2
52.990.991/0001-09,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,60868065.0,272.0,69.33333333333333,2
53.009.825/0001-33,SP,BNDES FINEM,RECURSOS LIVRES,AGROPECUARIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,116974347.0,1789.0,50.25,0
53.162.095/0001-06,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,58874672.0,378.0,48.0,2
53.172.300/0001-14,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,37298229.0,314.0,106.5,2
53.359.824/0001-19,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,16698471.0,180.0,24.0,2
53.558.342/0001-98,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,16905242.0,495.0,15.0,2
53.591.913/0001-96,RJ,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,10686694.0,128.0,12.0,2
53.811.006/0001-05,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,110490685.0,1.0,58.0,1
53.859.112/0001-69,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL,178704218.0,1634.0,81.375,0
53.943.098/0001-87,SP,BNDES FINEM,RECURSOS LIVRES,AGROPECUARIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,72406304.0,338.0,27.272727272727273,2
54.022.744/0001-36,MG,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,7856220.0,7.0,48.0,2
54.253.661/0001-58,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL,9136510.0,2.0,84.0,2
54.305.743/0001-07,GO,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,14507628.0,1496.0,72.0,2
54.363.072/0001-22,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,60253357.0,66.0,60.5,2
54.470.679/0001-01,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,329742140.0,1176.0,68.53846153846153,0
54.526.082/0001-31,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,181493588.0,186.0,90.0,0
54.846.951/0001-05,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL / PESSOAL,84218461.0,465.0,87.0,0
54.929.021/0001-15,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,85750348.0,152.0,105.0,0
55.064.562/0001-90,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,14953789.0,409.0,48.0,2
55.763.775/0001-00,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL,65294420.0,198.0,51.0,2
55.979.736/0001-45,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,21032640.0,285.0,35.0,2
56.167.091/0001-09,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,27207082.0,333.0,12.0,2
56.216.872/0001-46,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL / PESSOAL,80937793.0,61.0,108.0,0
56.563.976/0001-27,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,20726484.0,385.0,36.0,2
56.720.428/0001-63,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL,248240131.0,2504.0,53.45454545454545,0
56.723.257/0001-26,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,40866244.0,403.0,84.0,2
56.724.412/0001-29,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,31537088.0,754.0,66.0,2
56.992.902/0001-06,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,37734706.0,312.0,62.0,2
56.994.502/0001-30,PE,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,150554786.0,974.0,96.0,0
57.484.768/0001-03,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,7856220.0,490.0,42.0,2
57.497.539/0001-15,BA,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,339346577.0,4382.0,60.0,0
57.507.378/0001-01,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,257582114.0,3119.0,54.06666666666667,0
57.624.462/0001-05,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,92663083.0,213.0,73.36363636363636,2
58.310.368/0001-36,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,7856220.0,225.0,12.0,2
58.852.518/0001-33,SP,BNDES FINEM,RECURSOS LIVRES,AGROPECUARIA,PRIVADA             ,REAL / PESSOAL,36810779.0,2.0,24.0,2
59.104.273/0001-29,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,1414420135.0,10298.0,54.38095238095238,0
59.104.422/0001-50,IE,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,1414420135.0,10624.0,55.56521739130435,0
59.104.513/0001-95,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,193353498.0,71.0,24.0,0
59.104.760/0001-91,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,150992128.0,5523.0,78.0,0
59.104.901/0001-76,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,53080300.0,2030.0,57.42857142857143,2
59.179.838/0001-37,BA,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL,804593887.0,8740.0,60.44444444444444,0
59.275.792/0001-50,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,576568927.0,10624.0,32.0,0
59.280.685/0001-10,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,40245653.0,55.0,12.0,2
59.704.510/0001-92,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,20196431.0,478.0,44.333333333333336,2
59.883.868/0001-20,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,13337761.0,257.0,12.0,2
60.181.468/0001-51,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL,24479141.0,1.0,61.2,2
60.329.174/0001-24,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,270263618.0,896.0,64.8,0
60.398.369/0001-26,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,26596991.0,3614.0,60.0,2
60.409.075/0001-52,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,97671546.0,10624.0,46.0,0
60.444.437/0001-46,RJ,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL,1414420135.0,10624.0,69.43137254901961,0
60.476.884/0001-87,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,78365749.0,5502.0,64.0,0
60.498.706/0001-57,SP,BNDES FINEM,RECURSOS VINCULADOS,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,532863315.0,6200.0,67.57142857142857,0
60.499.605/0001-09,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,30976869.0,2439.0,66.0,2
60.500.121/0001-24,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,30428141.0,259.0,48.0,2
60.619.202/0001-48,IE,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,57168843.0,2459.0,54.0,2
60.642.774/0001-48,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,30035335.0,288.0,72.0,2
60.643.228/0001-21,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL,1414420135.0,1.0,51.116279069767444,0
60.651.726/0001-16,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL,511766738.0,507.0,54.0,0
60.659.463/0001-91,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,808075635.0,1005.0,62.903225806451616,0
60.750.056/0001-95,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,13689894.0,1390.0,36.0,2
60.837.689/0001-35,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,31092388.0,244.0,84.0,2
60.851.615/0001-53,ES,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,88500714.0,1.0,49.0,2
60.855.574/0001-73,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,358758048.0,553.0,81.0,0
60.855.608/0001-20,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL,41992719.0,600.0,45.09090909090909,2
60.869.336/0001-17,MG,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,404272163.0,13.0,60.0,0
60.874.005/0001-75,MG,BNDES FINEM,RECURSOS LIVRES,AGROPECUARIA,PRIVADA             ,PESSOAL,37350441.0,465.0,66.0,2
60.876.075/0001-62,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL,10277243.0,272.0,12.0,2
60.882.628/0001-90,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL,88121438.0,7.0,60.0,2
60.883.329/0001-70,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,78008348.0,180.0,75.0,2
60.892.403/0001-14,RJ,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,1414420135.0,969.0,55.53488372093023,0
60.894.730/0001-05,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,1414420135.0,10624.0,69.95918367346938,0
60.933.603/0001-78,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,ADMINISTRAÇÃO PÚBLICA DIRETA - GOVERNO ESTADUAL,REAL,495648309.0,10624.0,57.5,0
60.942.281/0001-23,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL,30115890.0,1375.0,45.5,2
61.015.582/0001-74,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL,27222926.0,395.0,38.72727272727273,2
61.067.161/0001-97,IE,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,301316235.0,609.0,54.75,0
61.068.342/0001-38,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,8085142.0,317.0,63.0,2
61.079.117/0001-05,IE,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,72951920.0,10499.0,49.714285714285715,0
61.079.380/0001-96,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,19273853.0,871.0,18.0,2
61.082.426/0001-26,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,12850484.0,1122.0,66.0,2
61.082.723/0001-71,MG,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,10911431.0,127.0,42.0,2
61.082.962/0001-21,PR,BNDES FINEM,RECURSOS LIVRES,AGROPECUARIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,17627746.0,742.0,54.0,2
61.082.988/0001-70,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,26354526.0,178.0,24.0,2
61.101.895/0001-45,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,29860709.0,1229.0,60.0,2
61.105.474/0001-92,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,105068955.0,3.0,43.5,2
61.116.265/0001-44,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL,68040947.0,260.0,38.75,2
61.116.331/0001-86,IE,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,300651453.0,1095.0,26.0,0
61.142.550/0001-30,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,23028966.0,976.0,74.4,2
61.142.766/0001-03,ES,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,55345658.0,8.0,54.0,2
61.149.829/0001-45,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,19277259.0,108.0,48.0,2
61.149.886/0001-24,BA,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,20983668.0,1440.0,18.0,2
61.150.348/0001-50,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,70442969.0,6.0,46.666666666666664,2
61.156.113/0001-75,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL,20881403.0,1447.0,66.0,2
61.156.501/0001-56,MT,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,22236546.0,6.0,84.0,2
61.160.438/0001-21,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,22920366.0,692.0,42.0,2
61.190.096/0001-92,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,291043894.0,1656.0,62.4,0
61.217.261/0001-52,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,7856220.0,148.0,30.0,2
61.226.890/0001-49,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL / PESSOAL,117057645.0,1.0,24.0,2
61.230.314/0001-75,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,457146633.0,732.0,62.72727272727273,0
61.231.478/0001-17,PR,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL,31823932.0,272.0,36.0,2
61.383.386/0001-52,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL / PESSOAL,28747279.0,1526.0,52.0,2
61.409.892/0001-73,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,1414420135.0,4834.0,74.77777777777777,0
61.460.150/0001-72,RS,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,106793208.0,286.0,69.81818181818181,0
61.460.325/0001-41,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,505505302.0,228.0,61.6,0
61.522.173/0001-64,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,7856220.0,973.0,30.0,2
61.522.512/0001-02,IE,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,PESSOAL,242540088.0,10281.0,48.0,0
61.532.198/0001-49,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,28171207.0,1120.0,72.0,2
61.575.775/0001-80,PR,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,PESSOAL,217488949.0,818.0,67.33333333333333,0
61.584.140/0001-49,SP,BNDES FINEM,RECURSOS LIVRES,INFRAESTRUTURA,PRIVADA             ,REAL,223534454.0,7.0,20.6,0
61.586.558/0001-95,PR,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,64851610.0,605.0,60.0,2
61.632.964/0001-47,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,REAL / PESSOAL,48034257.0,36.0,78.0,2
61.649.810/0001-68,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,DEFINIDA PELO AGENTE FINANCEIRO,14407516.0,9398.0,60.0,2
61.685.723/0001-66,SP,BNDES FINEM,RECURSOS LIVRES,INDUSTRIA,PRIVADA             ,PESSOAL,11307372.0,329.0,51.0,2
